Age,Education_Level,Salary,Browser,AD_Type,Location,Page_Views,Clicks,Time_Spent_on_Page,Purchase_Intent,Ad_Interaction,Device_Type,Referral_Source,Previous_Purchases,Customer_Loyalty_Score,Email_Click_Through_Rate,Last_Ad_Interaction_Time,Average_Session_Duration,Bounce_Rate,Pages_Per_Session,Cluster
25,Master,23191,Edge,Big,Liverpool,90,23,152.10074680311,1,88,Mobile,Social Media,12,8.137073432102845,0.5796579636763161,270.44590873061134,259.4274487554555,0.5337763937350376,7.021651062362487,0
55,Bachelor,53160,Edge,Medium,Manchester,51,2,204.31154131672352,1,67,Tablet,Email,13,9.30192049903393,0.001087019804932532,6.6130133375121005,522.0096930017376,0.9552861960018223,12.601755873730724,3
29,Master,84641,Firefox,Medium,Manchester,69,49,61.65907959835614,1,30,Mobile,Email,17,6.996431232287629,0.9006565507683997,499.75866296429643,538.0093915327049,0.2996917658745646,19.37019241264798,0
41,High School,69723,Firefox,Big,Glasgow,95,24,223.9428714236301,1,13,Tablet,Direct,0,3.120796354792797,0.5702379645770481,232.99839086948813,501.76819283368764,0.28899093194194136,13.743955372845969,2
45,Master,23631,Firefox,Large,Glasgow,89,40,298.6900988271893,1,19,Mobile,Direct,15,9.050709132198753,0.36599640828993585,411.9724300983411,29.09204632615552,0.7995950799420427,7.890527959426812,0
25,High School,26172,Opera,Medium,Bristol,31,31,200.02949968716197,1,7,Desktop,Direct,14,2.6583856855366936,0.8291951410159383,688.8871644704988,568.7002922363976,0.27753898614396866,18.779306457959162,2
45,Master,62080,Edge,Medium,Manchester,50,47,148.55051942379043,1,9,Desktop,Social Media,4,2.9175449591578198,0.39983245935020506,216.3165666093136,78.11679471777298,0.831865870073205,11.747070105321734,0
53,PhD,40281,Firefox,Medium,Bristol,20,31,277.0290225971602,0,83,Desktop,Search Engine,5,3.4395669112632734,0.03404450620026467,712.9810386587818,21.60777300086241,0.09553560936164496,3.4390755721187665,0
43,PhD,48671,Safari,Large,Glasgow,55,47,5.7397008273310135,1,54,Tablet,Email,5,3.7382168033792618,0.8210722230570188,455.93170953944025,249.20739513602797,0.1112612473094684,10.480639098681468,0
25,Bachelor,71431,Safari,Large,Liverpool,81,40,219.2471322664605,1,86,Desktop,Social Media,2,5.630316779179275,0.5458594010197623,175.06175105927807,117.58578562195578,0.9013233741627718,13.419092453290949,3
67,Master,48602,Opera,Big,Nottingham,2,48,266.73520852733003,1,82,Mobile,Social Media,15,7.421116243906397,0.3381435382241962,315.04329789228433,111.33372126827848,0.5408122824824353,16.926832950518033,0
45,Master,71399,Opera,Large,Edinburgh,25,43,19.440700502666278,0,61,Tablet,Direct,11,9.335873569606154,0.2508923763538512,533.385794993801,173.4039484123142,0.7188142666942388,18.7930589474453,4
45,High School,43472,Chrome,Large,Leeds,13,34,135.5691869543117,0,87,Mobile,Direct,3,1.7959382860195219,0.5937974594154256,322.01761562413543,149.79495754286606,0.2252888918625443,7.030906540611319,2
54,Bachelor,69230,Chrome,Small,Bristol,92,24,62.21111673104967,0,2,Tablet,Social Media,0,9.589324260054124,0.20804954822510013,50.25694091857617,411.1924458879417,0.1662743683821083,3.954734917501699,3
58,Master,93616,Chrome,Big,Liverpool,70,49,170.38893151076118,1,50,Mobile,Email,3,9.291906703871321,0.3238508865570032,122.22603253404795,112.87960667500597,0.8349542622326401,2.402744201683766,0
53,Bachelor,27099,Opera,Medium,Edinburgh,67,26,195.2133446224945,1,75,Mobile,Email,0,1.4859936296293506,0.6365303094139836,569.9430792186569,326.3278648131579,0.3586234070232488,15.028737451457372,4
44,PhD,45431,Opera,Large,Manchester,58,16,91.48433169569775,1,31,Tablet,Social Media,7,4.242890239224065,0.881544450405932,467.1802414412861,591.8695011399743,0.45503261912199444,16.108006801593206,0
34,Master,76492,Opera,Medium,Nottingham,99,47,138.53451923375215,0,33,Tablet,Search Engine,4,8.318290512694027,0.5328903283915988,410.70451820180415,259.99707015281706,0.02797189727535898,8.77808941163517,0
26,Master,67684,Safari,Medium,Edinburgh,82,13,84.52250609769129,1,78,Desktop,Search Engine,1,6.50418890931461,0.7591063982990925,121.52019697313354,385.48199216846643,0.3858807341929664,8.52258273629895,4
50,Bachelor,50111,Opera,Small,Sheffield,75,15,111.44795817207901,0,80,Desktop,Email,11,8.011845490435935,0.7630606037630419,603.347603206894,581.6536349601943,0.7704378081249784,19.130503601438008,3
37,Master,83936,Safari,Large,Glasgow,84,27,48.70244704983865,0,11,Mobile,Direct,16,7.471300049108987,0.6643539526593868,691.7721387925138,83.44575982677719,0.8212751772861694,18.41694517652622,0
30,Bachelor,42614,Chrome,Big,Edinburgh,64,4,265.7822736321038,0,33,Mobile,Search Engine,6,5.470931018144472,0.24583833768051766,30.397823095791402,251.7455985665366,0.6987547888825418,5.432052136423821,4
45,Master,61991,Chrome,Large,Leeds,69,16,3.9931127571817924,0,7,Mobile,Search Engine,10,1.3709624135652958,0.8667885981502419,57.10491500012196,510.2652477169572,0.6921797335437422,15.835345307246339,0
65,High School,90476,Chrome,Medium,Liverpool,83,30,264.8403467466928,0,31,Tablet,Direct,3,6.258413818580509,0.4362756556395665,637.116917883172,559.451103964183,0.5062392665971579,12.83130752842586,2
46,Bachelor,80920,Firefox,Big,Nottingham,86,44,171.93198462657182,1,48,Tablet,Search Engine,4,1.4370998775336639,0.04421074393570057,587.3820706491002,361.1403987173842,0.538329329259823,3.930232043273158,3
30,Master,83530,Firefox,Large,Birmingham,59,30,100.16569540892823,1,47,Desktop,Social Media,5,6.433540457816178,0.24461267006952514,445.29487351262014,86.9089409215938,0.7426317468131435,7.778649894644647,1
63,PhD,56224,Edge,Medium,Edinburgh,60,36,217.1940805126386,0,78,Mobile,Search Engine,10,8.203697762443104,0.7655483540993158,680.4299852610332,540.9814787846453,0.24730179882772285,4.371985884842167,4
52,Master,27788,Edge,Medium,London,83,3,152.81789340693663,1,92,Desktop,Direct,0,6.264925738317268,0.06913333581748937,465.7835855762503,105.4934931483746,0.231517068246056,6.6079647376149335,0
23,PhD,48082,Edge,Small,Leeds,62,22,150.23348877417436,1,53,Tablet,Social Media,9,9.973196241055273,0.1473644021549112,156.2934132495129,212.373831150939,0.9499248239140546,12.69072233969368,0
35,PhD,96816,Firefox,Small,Leeds,16,49,33.932542592770965,0,80,Tablet,Search Engine,19,5.102798501623898,0.6942268160417044,524.8938307524512,225.92927867959477,0.027689886758775373,8.130043949825353,0
68,High School,36531,Firefox,Small,London,88,22,117.46529175767719,0,19,Tablet,Email,10,7.739447172435887,0.8926007897275405,465.2657378721132,268.9276323837042,0.13946546366518153,8.487130876881286,2
22,Bachelor,64857,Edge,Medium,Sheffield,68,49,73.07823941116426,1,81,Desktop,Social Media,16,7.004919625677167,0.6337320050576368,709.7504407452111,474.3093237426388,0.570332426201248,11.253298559726606,3
64,Master,30142,Edge,Large,Birmingham,15,12,5.693075773287615,1,90,Tablet,Social Media,7,9.922885224022792,0.2222910538295546,154.79103445347528,481.48448248338826,0.7378348386983485,2.657258637992732,1
42,High School,68355,Opera,Small,Glasgow,89,21,108.66978960385187,1,6,Mobile,Email,12,7.418971045693946,0.05341376324954861,430.87926924470867,432.0733888935904,0.5378910829850118,15.037148507138882,2
19,Master,29866,Edge,Large,Liverpool,55,4,27.85681669825582,1,49,Desktop,Email,19,2.4762765831345046,0.6151265825503117,561.9404484798631,14.255075978527389,0.35506399616488415,8.63248113485346,0
27,PhD,90067,Opera,Small,Nottingham,35,31,77.79218127983037,0,73,Tablet,Search Engine,17,9.599659357755169,0.04739857793116398,244.7288412341448,339.34221622807377,0.9779761193529676,10.127544675844083,0
47,Bachelor,84027,Safari,Big,Liverpool,55,44,28.66246973374524,1,50,Desktop,Search Engine,15,7.009995038011851,0.612722051941757,273.9896202476329,448.7482805729586,0.7038526851328458,19.511694848238,3
67,Master,77906,Firefox,Big,Birmingham,14,31,31.181546041363255,0,81,Desktop,Direct,1,1.534044077257509,0.22557994416109506,639.4014217580626,267.3305187968641,0.8313908410670791,7.542970878046827,1
62,Master,48138,Edge,Small,Liverpool,49,23,60.50437703014129,0,95,Tablet,Direct,4,6.918114752061512,0.9046560624088297,291.6161184387857,567.0166911738725,0.04024687418820405,13.316159783504583,0
22,PhD,49956,Firefox,Medium,London,83,20,299.9549241014337,1,12,Tablet,Social Media,17,8.948074660072976,0.47509266848736187,450.1829205129468,494.46250260633025,0.23592011047338368,8.457582028620404,0
50,Master,96295,Firefox,Small,Leeds,7,15,1.6530587143173827,1,23,Desktop,Email,2,6.193376757910226,0.22393843330969565,640.3622208817876,383.25488422661164,0.3741710935915801,17.991371654989884,0
18,Master,25439,Firefox,Small,Liverpool,30,23,191.96311820000116,1,54,Desktop,Email,16,4.186176742288101,0.8531453165585916,151.86531324211361,38.392685025825514,0.18260139808227804,17.08836907290575,0
35,PhD,67241,Safari,Medium,Bristol,83,28,43.23186570994064,0,69,Tablet,Direct,15,8.388186706635544,0.25403539844750833,706.9697760775235,391.7554023022998,0.0728992727091472,5.590861163485302,0
49,High School,62533,Chrome,Big,Edinburgh,49,16,276.267812876522,0,59,Mobile,Social Media,5,8.042608073852465,0.3065990765248755,505.7045909246642,547.0361811500792,0.22509166459468022,14.14316853960711,4
64,PhD,48270,Edge,Large,Birmingham,89,37,28.99623510675514,0,36,Desktop,Social Media,18,5.897639388081707,0.8342778990554557,357.7114980876988,228.2877867416899,0.5336356312370426,2.2382679220469335,1
66,High School,98815,Chrome,Small,Sheffield,16,21,286.56389295074473,0,3,Desktop,Direct,6,2.3892559290631032,0.30879202980059595,310.83188576836733,503.04138283761125,0.6957452483567053,19.300522401067912,2
28,Bachelor,59279,Chrome,Medium,Bristol,51,15,183.6669898575599,1,58,Mobile,Direct,17,3.2588783697086323,0.41016376923063735,687.1881585815318,188.58352457444522,0.774020922965081,7.630812052268993,3
38,High School,43888,Chrome,Small,London,72,17,1.3791549977315836,0,88,Tablet,Direct,13,7.646355749674951,0.34766567075886656,148.91615099383012,342.49187163683433,0.04293615486771707,16.805012679110575,2
43,High School,37630,Firefox,Medium,Manchester,82,37,268.308152177125,0,55,Tablet,Search Engine,5,8.254739488554348,0.11640031783037585,225.10026167224618,389.4062266040986,0.42798617221259116,7.050195955468888,2
42,Bachelor,81063,Opera,Large,London,92,13,156.99182860870857,1,57,Mobile,Social Media,7,3.513387502368908,0.038895812246826145,222.30299123895787,407.11902749777806,0.12221158358536732,13.02264408274057,3
39,High School,55144,Firefox,Large,Sheffield,80,19,79.53825086381488,0,17,Tablet,Social Media,14,4.31186569468108,0.7245406740609813,208.79555467407923,529.6470393641446,0.43120038644467185,19.688225047702304,2
44,PhD,72161,Firefox,Big,Sheffield,83,30,230.4164740771734,0,39,Tablet,Social Media,14,1.6986869672481562,0.6451371239357206,337.87885451008054,141.53873793676297,0.4339758491202951,17.658247399500976,0
66,High School,97360,Chrome,Medium,Bristol,42,45,278.07300061217416,1,90,Desktop,Direct,14,7.421157535298498,0.2823660675520572,712.2198687195721,158.15938158809584,0.4982116867122437,4.046952288193241,2
30,Bachelor,70979,Firefox,Medium,Edinburgh,17,18,145.62355612089138,0,68,Desktop,Direct,15,1.032197901400282,0.2955991249848785,640.0376852689603,422.7205549931313,0.8928306262632394,11.402280229839954,4
50,PhD,26979,Chrome,Big,Birmingham,63,14,95.35048885849015,0,55,Desktop,Direct,0,1.4188736909716126,0.9450057830086813,236.79573962314853,107.13909367793882,0.8050955026240895,7.622103860179113,1
51,Bachelor,46189,Opera,Big,Glasgow,45,36,236.8945920565431,0,45,Mobile,Direct,10,1.0390966100568093,0.9876711272334922,305.04361320996895,279.0979725734122,0.6367208451363918,9.252438181317544,3
58,Bachelor,62600,Edge,Medium,Leeds,77,36,204.85386383874794,0,76,Tablet,Email,4,6.807876250038551,0.4734349032336935,482.3566566514846,13.00059606225187,0.8854073229335307,7.368479455156603,3
52,Master,79560,Chrome,Big,Bristol,7,20,266.7369926413314,1,1,Tablet,Direct,4,4.756484149304919,0.8024517454814937,13.33205842086554,85.44662285707835,0.6784686165046233,7.38322571571475,0
18,Master,98040,Opera,Large,Sheffield,27,19,208.06168981559668,0,21,Desktop,Search Engine,5,3.677920852089972,0.7366858758693654,590.6904805949808,407.628984632288,0.8188549607630752,11.308511631755616,0
38,Bachelor,81558,Edge,Small,Manchester,10,45,73.81497333096135,1,83,Desktop,Email,1,9.214309093213993,0.29731770951204695,633.5748032072702,448.7295004855706,0.5637783009841266,4.647316173339899,3
65,Bachelor,26910,Safari,Large,Nottingham,34,44,279.5661156779467,0,21,Mobile,Email,5,2.73522515208946,0.058562710520478345,617.3270403793399,70.07610090948823,0.5252182516309006,11.210513079433928,3
23,Bachelor,77713,Chrome,Big,Sheffield,36,7,32.3458884145914,1,52,Tablet,Direct,13,4.504312093432605,0.14255625713494002,270.6641041707005,137.39802069630701,0.7240972427723847,6.300343306767718,3
45,Master,66857,Chrome,Medium,Edinburgh,25,44,81.11488228194752,1,82,Mobile,Social Media,10,9.462806208349765,0.8382941170007634,333.17764579486567,60.24376347569361,0.019689311975751078,6.4906751805941925,4
34,Master,54964,Safari,Medium,Edinburgh,6,4,156.5381877094418,1,43,Tablet,Direct,3,4.843959065533381,0.7312138199962811,9.90720344880044,260.614293511145,0.6903775716314234,15.036212551676833,4
22,High School,45227,Safari,Large,Sheffield,24,34,170.1568657951995,0,52,Mobile,Social Media,8,5.99224317082352,0.6643348444622779,288.165255243313,76.54352637603533,0.9345182184043647,1.56227846763878,2
48,High School,25978,Chrome,Medium,Edinburgh,18,2,5.577865401444724,0,67,Desktop,Direct,2,1.7230317991253883,0.13064883169664832,332.04688528158647,262.9403142829671,0.7139420798267541,8.237969490802335,4
22,Bachelor,37153,Safari,Big,Bristol,87,5,234.39124502046104,0,44,Mobile,Direct,15,8.11149748204116,0.6399306874505247,653.1145167162362,439.52685522487786,0.0367937242972185,8.743153222919256,3
55,PhD,79765,Firefox,Large,Sheffield,6,10,109.12058820919147,1,32,Mobile,Social Media,10,4.8048289937941435,0.7721523314931155,643.7771374314609,410.34979125290704,0.3778856407727239,10.217092654645281,0
20,PhD,59071,Edge,Medium,Sheffield,29,32,122.5191437596392,0,10,Desktop,Social Media,3,8.20463612138635,0.8606017498602906,695.623789079207,168.9958316242553,0.8095813022712861,13.711209469861235,0
40,Master,89519,Edge,Small,Birmingham,25,42,243.0014937866468,0,64,Tablet,Social Media,0,3.284178783003929,0.013231279193618217,637.3904842800841,404.58376699891255,0.95860855004442,8.024048872004645,1
54,Master,29503,Edge,Small,Leeds,55,41,114.40573412653582,0,79,Tablet,Social Media,15,4.802308755052691,0.6844751018784777,6.896310078477196,556.6995664088466,0.37016335563637726,5.049604981822646,0
54,Master,80703,Firefox,Big,Manchester,81,13,15.120238071931691,0,69,Desktop,Search Engine,18,8.078940427285094,0.019097655603204422,462.21035282686597,209.1671078638644,0.8411940558769081,17.812583970379865,0
27,Bachelor,84379,Safari,Medium,Edinburgh,46,39,53.75549137063474,1,68,Mobile,Social Media,15,9.764899903392758,0.7068728455434385,50.062894151086326,198.14237306486635,0.863809875301513,19.639733906943025,4
27,PhD,77866,Opera,Big,Birmingham,24,5,286.81504854406654,1,28,Mobile,Direct,10,1.5366297194854197,0.6356213647320048,196.9952919072095,343.2917522377285,0.12328639932605001,1.3802791702857233,1
36,High School,36905,Safari,Large,Glasgow,75,10,22.051203358351735,0,53,Mobile,Direct,7,8.312105596770138,0.1483478629189725,416.80318558934727,148.05558480545562,0.8457884667186873,11.38287016901326,2
34,Bachelor,65838,Chrome,Small,Glasgow,26,10,107.12442908943684,0,51,Tablet,Search Engine,0,3.706201608643992,0.7661217513451303,504.74133543502046,391.2957778601709,0.32424989563861506,7.492345203074766,3
38,High School,78279,Edge,Large,Liverpool,98,38,151.45057094835204,0,53,Mobile,Social Media,8,5.956689528019649,0.06834761818969115,471.6804266343915,499.5248006328161,0.5932377215654173,6.262801932356976,2
31,High School,46806,Safari,Medium,Bristol,28,27,148.49096737422946,1,4,Tablet,Direct,11,3.6108303845567313,0.8263987737446334,36.27296616681448,276.1317845540806,0.538962119356421,7.378421426528774,2
26,Bachelor,65000,Opera,Big,Bristol,3,21,2.184022960630683,0,79,Mobile,Search Engine,7,6.521009253111912,0.261929244848229,75.49118222050791,408.02488763210107,0.6630538637361206,13.138677372097812,3
63,High School,42168,Chrome,Big,London,75,8,150.8476567057896,1,17,Desktop,Direct,16,4.18422547579578,0.688851862300665,93.45391849758556,391.4793689059142,0.7404646509447302,4.623604194366103,2
18,PhD,90119,Firefox,Big,Manchester,38,1,115.74796493524536,1,67,Desktop,Search Engine,9,4.002534018799134,0.9236893410218703,66.72693689740791,24.16067154670612,0.4408810976185801,18.344353521501056,0
68,High School,58714,Firefox,Large,Sheffield,61,28,291.65172130689257,0,74,Tablet,Search Engine,6,1.3414448164234196,0.33982702467344894,129.15055033064272,110.86636081029006,0.8883108221491324,9.856175973850041,2
62,PhD,74093,Opera,Small,Edinburgh,78,49,48.58856611415512,0,47,Tablet,Email,18,2.3226436531343038,0.5028940779404192,496.02272195301117,536.2244710890599,0.8094984215615613,7.185959829837239,4
30,PhD,75419,Chrome,Large,Manchester,51,39,106.892104831089,0,56,Desktop,Email,5,9.25370378978931,0.46311803395045037,598.3719835834308,563.3963962716466,0.7854210926478598,15.54509529940438,0
21,PhD,69145,Edge,Large,Liverpool,90,14,126.4249640418561,1,23,Desktop,Social Media,18,9.984496859859217,0.1576113490628681,294.937186962782,468.48334430679523,0.45824684193429177,1.3105866394876604,0
18,Master,97425,Safari,Medium,London,48,21,117.81736759318369,1,18,Mobile,Email,17,8.024685182826458,0.5903120104907617,499.109903121979,552.8276408482891,0.03757288584461016,9.2052044490227,0
66,High School,97811,Chrome,Medium,Birmingham,21,30,200.08341746790688,0,1,Desktop,Search Engine,14,3.581313622961381,0.743001918520948,144.81169185012925,184.3830419002263,0.4922564063789444,7.750768419023369,1
57,Bachelor,22461,Firefox,Medium,Manchester,54,21,65.43834440678287,1,35,Tablet,Direct,1,4.622006245992333,0.9168748289238192,700.7884290244205,149.37887209564914,0.8984455341441829,7.4259882898049545,3
49,Bachelor,34291,Opera,Small,Birmingham,56,49,67.10039429138355,0,64,Desktop,Direct,13,7.655531094154744,0.8508026016495128,252.64821893462758,231.19581234875147,0.19045015560751888,7.404355879721081,1
51,High School,66804,Opera,Small,Glasgow,94,9,219.03407360175507,0,58,Tablet,Social Media,9,9.716622011948783,0.5100193797280317,609.1783055612764,34.14985713172126,0.9825924720105879,1.5941561771980806,2
45,Master,96971,Safari,Medium,Edinburgh,59,17,150.58686508477572,1,95,Tablet,Email,15,5.0992405365643085,0.7190171545119348,680.7184219205293,486.1130998057553,0.8076906200131714,3.8902116571679555,4
48,Master,84946,Opera,Medium,Liverpool,72,5,125.13154714113581,1,59,Mobile,Social Media,6,8.465701737595372,0.8007834133738928,622.7293393073423,590.5211155839313,0.7098297922820648,3.695818026935874,0
25,PhD,81332,Opera,Small,Sheffield,51,31,51.59171245149829,1,1,Mobile,Search Engine,7,9.775620303388452,0.4934887137383488,49.22164145746774,494.5935461695293,0.6771599579223208,19.78359959157092,0
56,High School,97794,Chrome,Big,Edinburgh,20,40,57.07063965073782,1,3,Mobile,Email,9,8.861258539504039,0.11542756070426774,468.5708461039171,333.4302255766763,0.5870258819337626,1.4211493619216236,4
43,High School,50841,Edge,Small,Leeds,96,38,4.154939407954263,0,67,Mobile,Social Media,14,3.0443477209419423,0.43793076384737084,87.3452180249453,177.87390031928692,0.720670323249132,4.174399470687966,2
51,Bachelor,68758,Safari,Small,Bristol,86,43,28.336454389651063,0,37,Desktop,Direct,7,1.0722867748806064,0.8424780382015649,5.071697378047837,119.42103523760478,0.42190555621932047,19.50931566451524,3
20,High School,96272,Chrome,Small,Liverpool,59,19,167.49476971238207,0,83,Mobile,Direct,12,5.428735348495736,0.596641405393735,38.232296195065494,219.07366020619932,0.8452881080201297,12.936875282390082,2
67,Master,57643,Edge,Medium,Manchester,71,36,267.67006587251456,1,29,Desktop,Social Media,11,5.782247485257401,0.724458377009339,659.7112722454342,400.51474819937556,0.6963459560952808,9.562675291527896,0
29,High School,70408,Chrome,Big,Edinburgh,9,33,86.86226477403667,0,89,Mobile,Social Media,7,2.8112532809605266,0.18526802215258753,654.1852667532231,268.78987176895333,0.7712531123795491,2.496457727881028,4
18,Bachelor,63950,Chrome,Small,Nottingham,1,13,98.99642054294232,1,33,Mobile,Social Media,14,3.5620695275213587,0.9643377682110057,163.3677348023403,560.5018322306072,0.7924874221659796,13.723562071024658,3
61,PhD,76849,Opera,Medium,Bristol,29,14,35.56607757284215,1,61,Tablet,Search Engine,11,7.886378447636922,0.4040805294933094,394.3370134402123,512.6779854364738,0.09207004570890254,3.618256765944089,0
22,Bachelor,48044,Edge,Large,Bristol,63,33,117.20065273652372,1,93,Desktop,Search Engine,10,5.233125328418204,0.653635522717729,687.665320569201,62.337968961776475,0.05564077268773793,13.75253632102445,3
47,Bachelor,35997,Safari,Large,Nottingham,72,29,12.12928966622942,0,90,Tablet,Direct,18,3.8561867524023095,0.018872254590605264,358.1317072519723,79.78360910754027,0.8009858684847359,19.60435344680111,3
47,PhD,99751,Safari,Small,London,56,43,275.3626081823082,1,4,Mobile,Search Engine,13,6.603634246257275,0.12731926225529133,283.98245268479997,406.0672719947664,0.2593840210382462,11.107480513722102,0
34,Bachelor,43911,Edge,Large,London,68,49,202.26029308923407,1,14,Desktop,Search Engine,17,6.8748378037851285,0.782034269884919,348.45581101808506,139.23026559823222,0.5819698075118143,5.067608435550555,3
65,Bachelor,75533,Opera,Big,Nottingham,35,36,297.23389400857246,1,91,Mobile,Email,12,7.92456199156722,0.9679694455202547,569.1651325558479,474.82689633003895,0.44371085521898623,12.880391266712365,3
64,High School,34571,Firefox,Large,Leeds,3,44,264.9641256408696,1,33,Tablet,Search Engine,3,2.4103836618662724,0.3200553550554782,344.1626177913962,355.2235272534855,0.022039203667634233,10.745664068034374,2
40,High School,77941,Chrome,Large,Glasgow,7,10,142.42418751574763,1,22,Desktop,Email,16,7.673655270942913,0.03718073494126484,564.1766528420237,138.66848611227664,0.04028125816627148,11.129665008602275,2
32,PhD,78005,Opera,Big,Nottingham,27,31,156.3858243139627,1,48,Tablet,Search Engine,18,6.394855528993767,0.36086660198013754,311.39046341583077,287.7333916908741,0.8271252422787957,10.08403197627994,0
54,High School,78712,Edge,Small,Glasgow,1,6,57.98223790864096,1,3,Mobile,Direct,8,1.5181467877251742,0.017468130279002625,182.19207760098428,244.239699127853,0.6076775614887239,13.80107091062756,2
38,High School,63541,Chrome,Small,Edinburgh,91,1,139.14976350902714,1,87,Mobile,Social Media,6,7.9970106542807,0.19237309226246913,235.73389273958824,524.0224561544534,0.5238430787368449,11.866961885733039,4
31,Bachelor,43387,Safari,Big,Leeds,80,7,271.0053341743507,1,85,Mobile,Direct,0,4.447722531998665,0.7524720150537384,56.95507107412231,20.26532251125311,0.9443520834717503,19.752906471633086,3
19,Master,68908,Firefox,Big,Liverpool,71,27,16.205173667110515,1,23,Desktop,Search Engine,6,3.973428408966738,0.9370883981064961,358.6170428302697,537.6104903896072,0.17311502592884487,16.691404999804057,0
28,High School,33057,Safari,Big,Glasgow,44,21,259.2034840964946,1,68,Tablet,Social Media,6,5.032676364234709,0.08744908436888665,107.49175499520754,391.5975270449663,0.2579708396587985,6.029269176509125,2
68,Master,84028,Edge,Large,Bristol,87,28,102.94339269114032,1,21,Tablet,Social Media,19,4.115575695755162,0.5579007788105093,584.502297554673,442.78537434147887,0.7567390782356272,14.7893739161945,0
56,High School,75731,Chrome,Big,Edinburgh,41,16,269.95431676379667,0,43,Mobile,Social Media,6,4.044570329889181,0.25388084612403194,303.4046228188069,2.5618705721876074,0.7752352279579294,5.071706638309956,4
55,High School,44858,Edge,Medium,Bristol,75,46,282.3230919961039,0,95,Tablet,Email,7,8.27269900930563,0.13905912579392954,551.0366709500489,377.3154209883022,0.40489719643916444,15.864581753546434,2
51,PhD,68689,Chrome,Large,Leeds,42,23,201.5886012135699,1,85,Desktop,Direct,15,2.1205472892912303,0.21898022989155752,687.2570474002774,353.5032120629046,0.95097843464376,3.8035951595695012,0
55,PhD,64638,Opera,Small,Glasgow,33,20,199.6627121912107,1,26,Mobile,Email,2,9.735400610717127,0.5777630674977074,611.7746458438166,322.7861282753936,0.9382545777151706,9.997522837397524,0
67,PhD,66486,Firefox,Small,Birmingham,50,38,136.3735469749133,1,41,Mobile,Social Media,12,5.994384799369089,0.06513450144396105,685.1023857372444,471.73424716682507,0.012409715060159532,16.021517767815418,1
51,Master,40567,Opera,Small,Leeds,63,25,250.82652713856854,0,99,Mobile,Direct,9,2.646315985791816,0.4342185961684175,409.34636282005505,333.9667867415066,0.17232790234072504,6.322141343824742,0
35,Bachelor,49739,Opera,Large,Leeds,37,28,288.52221477155166,0,38,Desktop,Direct,17,2.1809393463851787,0.13522785095516388,119.8682680320096,514.4012165463547,0.8202194416838713,16.905263377501598,3
47,High School,77804,Edge,Medium,Birmingham,59,5,232.74945830139666,0,88,Mobile,Search Engine,6,6.323585789214843,0.2726770523944815,673.5496910580807,140.3462603593734,0.3352166848260083,13.238863471645468,1
32,High School,23754,Firefox,Big,Edinburgh,81,21,186.95908339325607,1,11,Mobile,Email,4,6.696994994622352,0.1907543297432639,625.4546568390782,483.7835707940482,0.09546267869982838,8.552924253037101,4
44,High School,47044,Chrome,Big,Glasgow,99,18,182.4310758505797,1,29,Mobile,Email,6,1.4772319392682969,0.8829754998308972,622.5129405771215,108.40835092205863,0.7849991744235836,9.044917476819165,2
68,Master,87260,Chrome,Small,Glasgow,48,47,254.99150057351503,1,60,Mobile,Search Engine,16,3.187017227159072,0.7080113308712895,499.4643133068686,488.057557389419,0.45458350557520943,18.59383914447725,0
51,PhD,86912,Safari,Small,Bristol,5,6,162.8199259656182,1,67,Tablet,Email,3,8.159157290993207,0.8684625789474705,450.3147925117911,564.3376477783121,0.49241078671537186,5.138029000235206,0
69,Bachelor,28706,Chrome,Large,Leeds,48,29,241.35410598839798,0,65,Mobile,Social Media,15,1.4466216496917295,0.3834628345476925,11.586478248297345,202.08079124392006,0.18636938881617127,14.173889688319495,3
55,Master,28894,Edge,Medium,Leeds,96,19,153.15669129709948,1,61,Desktop,Social Media,18,8.695797975154324,0.3134133648536701,538.8508756743556,318.4019020741331,0.6608950539389278,14.438589909089174,0
50,PhD,38037,Opera,Big,Sheffield,3,33,19.670838217203315,0,19,Mobile,Email,9,6.923462288737002,0.38058719489776704,66.81374947013732,395.33908473096545,0.5512413181226177,18.526544170489096,0
41,Master,71612,Opera,Large,Liverpool,47,1,115.80015566234242,0,46,Mobile,Search Engine,2,4.909809334268843,0.018548195724407468,187.76092305775202,48.60352784684227,0.2066729377890758,14.550121106389472,0
32,Bachelor,49725,Opera,Big,Leeds,62,45,133.8878463437781,1,49,Tablet,Direct,2,4.117895640738243,0.7247042751485582,397.5215223576112,296.95435020426805,0.3403315084392068,12.104880943109125,3
47,PhD,25926,Firefox,Small,Manchester,99,3,43.343556250998546,0,22,Mobile,Email,16,1.1732406746400457,0.3497724568950783,325.7957285258739,216.99040097635978,0.596879287336172,18.147928241309565,0
59,Master,29496,Chrome,Big,Liverpool,14,42,31.64640242757463,0,78,Tablet,Direct,9,8.426934511766587,0.3133238035767917,12.341786245669647,523.6009231195336,0.9248722554334101,16.753508563319564,0
68,Bachelor,76447,Edge,Medium,Manchester,63,21,161.1040199474293,0,57,Desktop,Search Engine,16,2.2844966857168427,0.5981410653705329,593.4452570267812,526.1310317062873,0.9203763503214917,14.618752641850298,3
